Q2_center	xbj_center	Content
5.775	0.6225	723634
5.775	0.6275	680898
5.775	0.6325	614407
5.775	0.6375	606491
5.775	0.6425	551029
5.775	0.6475	568665
5.775	0.6525	576827
5.775	0.6575	511523
5.775	0.6625	442383
5.775	0.6675	329406
5.775	0.6725	229476
5.775	0.6775	156104
5.775	0.6825	175723
5.775	0.6875	194921
5.775	0.6925	193988
5.775	0.6975	175967
5.775	0.7025	179689
5.775	0.7075	197143
5.775	0.7125	174189
5.775	0.7175	162115
5.775	0.7225	137626
5.775	0.7275	79472.3
5.775	0.7325	32639.2
5.775	0.7375	4392.33
5.775	0.7425	11723.8
5.775	0.7475	8584.89
5.775	0.7525	4540.46
5.775	0.7575	2488.91
5.775	0.7625	5148.38
5.775	0.7675	6559.54
5.775	0.7725	4894.3
5.775	0.7775	6442.44
5.775	0.7825	8956.21
5.775	0.7875	6306.9
5.775	0.7925	6718.31
5.775	0.7975	5045.77
5.775	0.8025	3621.06
5.775	0.8075	2786.66
5.775	0.8125	1203.76
5.775	0.8175	1593.1
5.825	0.3875	1.29784e+06
5.825	0.3925	3.90515e+06
5.825	0.3975	4.15426e+06
5.825	0.4025	4.27964e+06
5.825	0.4075	4.00606e+06
5.825	0.4125	3.92558e+06
5.825	0.4175	3.89485e+06
5.825	0.4225	3.68969e+06
5.825	0.4275	3.71166e+06
5.825	0.4325	3.51574e+06
5.825	0.4375	3.53495e+06
5.825	0.4425	3.4531e+06
5.825	0.4475	3.46813e+06
5.825	0.4525	3.31782e+06
5.825	0.4575	3.1459e+06
5.825	0.4625	3.07639e+06
5.825	0.4675	3.02956e+06
5.825	0.4725	2.88104e+06
5.825	0.4775	2.79046e+06
5.825	0.4825	2.63059e+06
5.825	0.4875	2.76418e+06
5.825	0.4925	2.51998e+06
5.825	0.4975	2.56411e+06
5.825	0.5025	2.48671e+06
5.825	0.5075	2.38507e+06
5.825	0.5125	2.35901e+06
5.825	0.5175	2.30288e+06
5.825	0.5225	2.21043e+06
5.825	0.5275	2.15159e+06
5.825	0.5325	2.08353e+06
5.825	0.5375	2.02885e+06
5.825	0.5425	2.0306e+06
5.825	0.5475	1.87716e+06
5.825	0.5525	1.8225e+06
5.825	0.5575	1.85882e+06
5.825	0.5625	1.8083e+06
5.825	0.5675	1.58447e+06
5.825	0.5725	1.59404e+06
5.825	0.5775	1.54737e+06
5.825	0.5825	1.56928e+06
5.825	0.5875	1.40384e+06
5.825	0.5925	1.25437e+06
5.825	0.5975	1.20457e+06
5.825	0.6025	1.15781e+06
5.825	0.6075	1.08193e+06
5.825	0.6125	1.06356e+06
5.825	0.6175	1.07266e+06
5.825	0.6225	1.02952e+06
5.825	0.6275	871952
5.825	0.6325	678031
5.825	0.6375	597195
5.825	0.6425	577710
5.825	0.6475	528564
5.825	0.6525	535329
5.825	0.6575	524793
5.825	0.6625	501902
5.825	0.6675	501991
5.825	0.6725	462580
5.825	0.6775	356337
5.825	0.6825	208523
5.825	0.6875	161725
5.825	0.6925	177232
5.825	0.6975	185564
5.825	0.7025	176472
5.825	0.7075	161812
5.825	0.7125	183618
5.825	0.7175	159579
5.825	0.7225	154335
5.825	0.7275	152577
5.825	0.7325	123772
5.825	0.7375	118942
5.825	0.7425	92788.5
5.825	0.7475	59665.1
5.825	0.7525	20461.7
5.825	0.7575	4314.75
5.825	0.7625	2799.15
5.825	0.7675	3854.27
5.825	0.7725	6107.37
5.825	0.7775	5219.9
5.825	0.7825	5037.43
5.825	0.7875	7945.82
5.825	0.7925	5890.16
5.825	0.7975	6120.96
5.825	0.8025	5347.17
5.825	0.8075	3886.33
5.825	0.8125	3203.27
5.825	0.8175	2591.82
5.825	0.8225	2607.84
5.825	0.8275	1808.19
5.825	0.8325	4343.42
5.825	0.8375	1290.99
5.825	0.8425	291.357
5.875	0.3875	10805.7
5.875	0.3925	2.26424e+06
5.875	0.3975	3.83056e+06
5.875	0.4025	3.92327e+06
5.875	0.4075	3.90803e+06
5.875	0.4125	3.85884e+06
5.875	0.4175	3.83674e+06
5.875	0.4225	3.62313e+06
5.875	0.4275	3.51981e+06
5.875	0.4325	3.60844e+06
5.875	0.4375	3.40826e+06
5.875	0.4425	3.38466e+06
5.875	0.4475	3.17665e+06
5.875	0.4525	3.22182e+06
5.875	0.4575	3.14821e+06
5.875	0.4625	3.04146e+06
5.875	0.4675	2.94521e+06
5.875	0.4725	2.91616e+06
5.875	0.4775	2.77407e+06
5.875	0.4825	2.57495e+06
5.875	0.4875	2.52382e+06
5.875	0.4925	2.52326e+06
5.875	0.4975	2.37317e+06
5.875	0.5025	2.36896e+06
5.875	0.5075	2.30585e+06
5.875	0.5125	2.28795e+06
5.875	0.5175	2.24008e+06
5.875	0.5225	2.1546e+06
5.875	0.5275	2.11727e+06
5.875	0.5325	2.06079e+06
5.875	0.5375	2.00163e+06
5.875	0.5425	1.91711e+06
5.875	0.5475	1.90872e+06
5.875	0.5525	1.73675e+06
5.875	0.5575	1.69798e+06
5.875	0.5625	1.76478e+06
5.875	0.5675	1.68604e+06
5.875	0.5725	1.51641e+06
5.875	0.5775	1.52953e+06
5.875	0.5825	1.45767e+06
5.875	0.5875	1.47571e+06
5.875	0.5925	1.36302e+06
5.875	0.5975	1.26055e+06
5.875	0.6025	1.15997e+06
5.875	0.6075	1.10846e+06
5.875	0.6125	1.0331e+06
5.875	0.6175	1.0302e+06
5.875	0.6225	990775
5.875	0.6275	962827
5.875	0.6325	904684
5.875	0.6375	786317
5.875	0.6425	646400
5.875	0.6475	534038
5.875	0.6525	503637
5.875	0.6575	496738
5.875	0.6625	491864
5.875	0.6675	469087
5.875	0.6725	465763
5.875	0.6775	461930
5.875	0.6825	437744
5.875	0.6875	373540
5.875	0.6925	291763
5.875	0.6975	205360
5.875	0.7025	165367
5.875	0.7075	163990
5.875	0.7125	143550
5.875	0.7175	180287
5.875	0.7225	152070
5.875	0.7275	144644
5.875	0.7325	144384
5.875	0.7375	121526
5.875	0.7425	109687
5.875	0.7475	121801
5.875	0.7525	134189
5.875	0.7575	99786.1
5.875	0.7625	52213.8
5.875	0.7675	15439.1
5.875	0.7725	3395.5
5.875	0.7775	5044.23
5.875	0.7825	5186.04
5.875	0.7875	3867.53
5.875	0.7925	6537.4
5.875	0.7975	6459.57
5.875	0.8025	5230.11
5.875	0.8075	5682.44
5.875	0.8125	3930.1
5.875	0.8175	3133.42
5.875	0.8225	2741.75
5.875	0.8275	2634.91
5.875	0.8325	2362.84
5.875	0.8375	5334.07
5.875	0.8425	3865.96
5.875	0.8475	1377.25
5.875	0.8525	3255.88
5.875	0.8575	2384.21
5.875	0.8625	361.384
5.875	0.8675	71.6569
5.925	0.3925	359916
5.925	0.3975	2.88159e+06
5.925	0.4025	3.66236e+06
5.925	0.4075	3.80724e+06
5.925	0.4125	3.71325e+06
5.925	0.4175	3.79739e+06
5.925	0.4225	3.65687e+06
5.925	0.4275	3.44405e+06
5.925	0.4325	3.41528e+06
5.925	0.4375	3.42688e+06
5.925	0.4425	3.23037e+06
5.925	0.4475	3.18104e+06
5.925	0.4525	2.92893e+06
5.925	0.4575	3.11561e+06
5.925	0.4625	2.98661e+06
5.925	0.4675	2.89181e+06
5.925	0.4725	2.81503e+06
5.925	0.4775	2.74123e+06
5.925	0.4825	2.67271e+06
5.925	0.4875	2.48912e+06
5.925	0.4925	2.44638e+06
5.925	0.4975	2.36605e+06
5.925	0.5025	2.38392e+06
5.925	0.5075	2.29658e+06
5.925	0.5125	2.25895e+06
5.925	0.5175	2.18872e+06
5.925	0.5225	2.19092e+06
5.925	0.5275	2.03538e+06
5.925	0.5325	1.99404e+06
5.925	0.5375	1.95468e+06
5.925	0.5425	1.87849e+06
5.925	0.5475	1.83278e+06
5.925	0.5525	1.82418e+06
5.925	0.5575	1.71091e+06
5.925	0.5625	1.60908e+06
5.925	0.5675	1.63212e+06
5.925	0.5725	1.56867e+06
5.925	0.5775	1.48186e+06
5.925	0.5825	1.40305e+06
5.925	0.5875	1.37601e+06
5.925	0.5925	1.45011e+06
5.925	0.5975	1.31591e+06
5.925	0.6025	1.22923e+06
5.925	0.6075	1.22255e+06
5.925	0.6125	1.09295e+06
5.925	0.6175	973040
5.925	0.6225	984992
5.925	0.6275	951048
5.925	0.6325	920249
5.925	0.6375	869805
5.925	0.6425	771894
5.925	0.6475	744753
5.925	0.6525	628569
5.925	0.6575	521553
5.925	0.6625	456404
5.925	0.6675	478702
5.925	0.6725	443718
5.925	0.6775	430327
5.925	0.6825	424667
5.925	0.6875	415725
5.925	0.6925	371439
5.925	0.6975	374699
5.925	0.7025	301257
5.925	0.7075	267930
5.925	0.7125	193830
5.925	0.7175	131735
5.925	0.7225	156594
5.925	0.7275	153811
5.925	0.7325	138071
5.925	0.7375	136595
5.925	0.7425	121651
5.925	0.7475	103567
5.925	0.7525	109118
5.925	0.7575	123433
5.925	0.7625	112294
5.925	0.7675	89642.6
5.925	0.7725	68067.5
5.925	0.7775	49765.6
5.925	0.7825	26714.9
5.925	0.7875	10236.5
5.925	0.7925	3757.46
5.925	0.7975	4947.41
5.925	0.8025	6681.61
5.925	0.8075	5019.02
5.925	0.8125	5417.84
5.925	0.8175	4388.97
5.925	0.8225	2986.87
5.925	0.8275	2763.94
5.925	0.8325	2428.39
5.925	0.8375	2188.49
5.925	0.8425	3379.15
5.925	0.8475	4688.95
5.925	0.8525	1927.36
5.925	0.8575	3167.02
5.925	0.8625	4635.37
5.925	0.8675	2517.31
5.925	0.8725	1198.64
5.925	0.8775	870.704
5.925	0.8825	339.776
5.925	0.8875	417.673
5.975	0.3975	1.01652e+06
5.975	0.4025	2.95289e+06
5.975	0.4075	3.44018e+06
5.975	0.4125	3.70786e+06
5.975	0.4175	3.53665e+06
5.975	0.4225	3.55878e+06
5.975	0.4275	3.38316e+06
5.975	0.4325	3.23054e+06
5.975	0.4375	3.24462e+06
5.975	0.4425	3.2428e+06
5.975	0.4475	3.09097e+06
5.975	0.4525	3.01761e+06
5.975	0.4575	2.83776e+06
5.975	0.4625	2.93373e+06
5.975	0.4675	2.76231e+06
5.975	0.4725	2.65779e+06
5.975	0.4775	2.68733e+06
5.975	0.4825	2.60378e+06
5.975	0.4875	2.57411e+06
5.975	0.4925	2.36243e+06
5.975	0.4975	2.34736e+06
5.975	0.5025	2.31294e+06
5.975	0.5075	2.29104e+06
5.975	0.5125	2.19599e+06
5.975	0.5175	2.10856e+06
5.975	0.5225	2.14325e+06
5.975	0.5275	2.06675e+06
5.975	0.5325	1.93981e+06
5.975	0.5375	1.90608e+06
5.975	0.5425	1.90482e+06
5.975	0.5475	1.7419e+06
5.975	0.5525	1.75466e+06
5.975	0.5575	1.68325e+06
5.975	0.5625	1.61493e+06
5.975	0.5675	1.54892e+06
5.975	0.5725	1.53369e+06
5.975	0.5775	1.50047e+06
5.975	0.5825	1.38938e+06
5.975	0.5875	1.3554e+06
5.975	0.5925	1.33704e+06
5.975	0.5975	1.31028e+06
5.975	0.6025	1.25214e+06
5.975	0.6075	1.21237e+06
5.975	0.6125	1.20041e+06
5.975	0.6175	1.14515e+06
5.975	0.6225	965858
5.975	0.6275	934307
5.975	0.6325	905963
5.975	0.6375	884529
5.975	0.6425	824732
5.975	0.6475	744345
5.975	0.6525	745940
5.975	0.6575	701817
5.975	0.6625	640166
5.975	0.6675	497618
5.975	0.6725	460745
5.975	0.6775	418305
5.975	0.6825	408432
5.975	0.6875	396351
5.975	0.6925	392264
5.975	0.6975	353993
5.975	0.7025	354648
5.975	0.7075	305411
5.975	0.7125	330405
5.975	0.7175	278513
5.975	0.7225	193168
5.975	0.7275	166953
5.975	0.7325	146341
5.975	0.7375	124617
5.975	0.7425	117561
5.975	0.7475	118906
5.975	0.7525	102340
5.975	0.7575	97258.5
5.975	0.7625	110625
5.975	0.7675	111229
5.975	0.7725	95950.8
5.975	0.7775	70469.9
5.975	0.7825	68898.2
5.975	0.7875	58316.1
5.975	0.7925	52254.2
5.975	0.7975	43753.4
5.975	0.8025	24773
5.975	0.8075	8245.11
5.975	0.8125	4838.24
5.975	0.8175	4685.65
5.975	0.8225	4461.02
5.975	0.8275	2959.4
5.975	0.8325	2862.49
5.975	0.8375	2034.38
5.975	0.8425	2141.8
5.975	0.8475	2093.57
5.975	0.8525	4793.9
5.975	0.8575	2878.23
5.975	0.8625	1888.37
5.975	0.8675	4298.57
5.975	0.8725	3076.85
5.975	0.8775	1615.6
5.975	0.8825	1374.13
5.975	0.8875	1984.71
5.975	0.8925	2027.96
5.975	0.8975	1114.28
5.975	0.9025	1268.91
5.975	0.9075	377.661
5.975	0.9125	103.959
6.025	0.3975	6767.95
6.025	0.4025	1.76614e+06
6.025	0.4075	2.86393e+06
6.025	0.4125	3.32813e+06
6.025	0.4175	3.49264e+06
6.025	0.4225	3.39871e+06
6.025	0.4275	3.37377e+06
6.025	0.4325	3.19961e+06
6.025	0.4375	3.13984e+06
6.025	0.4425	3.08956e+06
6.025	0.4475	3.06239e+06
6.025	0.4525	2.91641e+06
6.025	0.4575	2.76822e+06
6.025	0.4625	2.77154e+06
6.025	0.4675	2.85105e+06
6.025	0.4725	2.64752e+06
6.025	0.4775	2.51542e+06
6.025	0.4825	2.56307e+06
6.025	0.4875	2.44423e+06
6.025	0.4925	2.54919e+06
6.025	0.4975	2.34086e+06
6.025	0.5025	2.1723e+06
6.025	0.5075	2.15716e+06
6.025	0.5125	2.19512e+06
6.025	0.5175	2.03185e+06
6.025	0.5225	1.9961e+06
6.025	0.5275	2.00628e+06
6.025	0.5325	1.91044e+06
6.025	0.5375	1.85965e+06
6.025	0.5425	1.78265e+06
6.025	0.5475	1.80261e+06
6.025	0.5525	1.69297e+06
6.025	0.5575	1.63928e+06
6.025	0.5625	1.57927e+06
6.025	0.5675	1.50628e+06
6.025	0.5725	1.44973e+06
6.025	0.5775	1.44332e+06
6.025	0.5825	1.35889e+06
6.025	0.5875	1.39863e+06
6.025	0.5925	1.29012e+06
6.025	0.5975	1.27964e+06
6.025	0.6025	1.2439e+06
6.025	0.6075	1.17809e+06
6.025	0.6125	1.15513e+06
6.025	0.6175	1.14385e+06
6.025	0.6225	1.10864e+06
6.025	0.6275	1.05715e+06
6.025	0.6325	948047
6.025	0.6375	846952
6.025	0.6425	817655
6.025	0.6475	776657
6.025	0.6525	725078
6.025	0.6575	691326
6.025	0.6625	678654
6.025	0.6675	663615
6.025	0.6725	649203
6.025	0.6775	547195
6.025	0.6825	423361
6.025	0.6875	388225
6.025	0.6925	376548
6.025	0.6975	359983
6.025	0.7025	346407
6.025	0.7075	333082
6.025	0.7125	277029
6.025	0.7175	317173
6.025	0.7225	273572
6.025	0.7275	244127
6.025	0.7325	229800
6.025	0.7375	218942
6.025	0.7425	148931
6.025	0.7475	113207
6.025	0.7525	108336
6.025	0.7575	94815.6
6.025	0.7625	89913.5
6.025	0.7675	102742
6.025	0.7725	107428
6.025	0.7775	91953.3
6.025	0.7825	68256.5
6.025	0.7875	64253.8
6.025	0.7925	57999.5
6.025	0.7975	60680.4
6.025	0.8025	72639.4
6.025	0.8075	67675.2
6.025	0.8125	49991.4
6.025	0.8175	33802.3
6.025	0.8225	19035
6.025	0.8275	5722.55
6.025	0.8325	3095.16
6.025	0.8375	2412.27
6.025	0.8425	2269.63
6.025	0.8475	2076.46
6.025	0.8525	1816.01
6.025	0.8575	3299.99
6.025	0.8625	3860.56
6.025	0.8675	1535.71
6.025	0.8725	2869.81
6.025	0.8775	3725.9
6.025	0.8825	1878.32
6.025	0.8875	1382.88
6.025	0.8925	1397.21
6.025	0.8975	2200.41
6.025	0.9025	1802.5
6.025	0.9075	2156.8
6.025	0.9125	1820.36
6.025	0.9175	1128.37
6.025	0.9225	639.948
6.025	0.9275	612.817
6.025	0.9325	261.51
6.025	0.9375	2.06088
6.075	0.4025	229251
6.075	0.4075	2.11748e+06
6.075	0.4125	2.60627e+06
6.075	0.4175	3.18411e+06
6.075	0.4225	3.28322e+06
6.075	0.4275	3.21375e+06
6.075	0.4325	3.17474e+06
6.075	0.4375	3.09201e+06
6.075	0.4425	3.05928e+06
6.075	0.4475	2.88873e+06
6.075	0.4525	2.84111e+06
6.075	0.4575	2.73187e+06
6.075	0.4625	2.58305e+06
6.075	0.4675	2.72055e+06
6.075	0.4725	2.59034e+06
6.075	0.4775	2.48772e+06
6.075	0.4825	2.38462e+06
6.075	0.4875	2.3944e+06
6.075	0.4925	2.30153e+06
6.075	0.4975	2.39193e+06
6.075	0.5025	2.28764e+06
6.075	0.5075	2.17121e+06
6.075	0.5125	2.11143e+06
6.075	0.5175	2.07839e+06
6.075	0.5225	1.98594e+06
6.075	0.5275	1.90341e+06
6.075	0.5325	1.95636e+06
6.075	0.5375	1.88715e+06
6.075	0.5425	1.81339e+06
6.075	0.5475	1.6257e+06
6.075	0.5525	1.71313e+06
6.075	0.5575	1.61725e+06
6.075	0.5625	1.51636e+06
6.075	0.5675	1.45841e+06
6.075	0.5725	1.403e+06
6.075	0.5775	1.41276e+06
6.075	0.5825	1.39687e+06
6.075	0.5875	1.35814e+06
6.075	0.5925	1.30582e+06
6.075	0.5975	1.25542e+06
6.075	0.6025	1.18173e+06
6.075	0.6075	1.19871e+06
6.075	0.6125	1.129e+06
6.075	0.6175	1.09266e+06
6.075	0.6225	1.05022e+06
6.075	0.6275	1.03204e+06
6.075	0.6325	999023
6.075	0.6375	978997
6.075	0.6425	872261
6.075	0.6475	792710
6.075	0.6525	736488
6.075	0.6575	664558
6.075	0.6625	646746
6.075	0.6675	626827
6.075	0.6725	608674
6.075	0.6775	617767
6.075	0.6825	596289
6.075	0.6875	535560
6.075	0.6925	452117
6.075	0.6975	374717
6.075	0.7025	357179
6.075	0.7075	325347
6.075	0.7125	324303
6.075	0.7175	280487
6.075	0.7225	268633
6.075	0.7275	276598
6.075	0.7325	236749
6.075	0.7375	237119
6.075	0.7425	253651
6.075	0.7475	224748
6.075	0.7525	170876
6.075	0.7575	138420
6.075	0.7625	92207
6.075	0.7675	80723
6.075	0.7725	90799.5
6.075	0.7775	96701
6.075	0.7825	93602.5
6.075	0.7875	70325.5
6.075	0.7925	60541.3
6.075	0.7975	55545.9
6.075	0.8025	50034.6
6.075	0.8075	65995.7
6.075	0.8125	66000.8
6.075	0.8175	61048.9
6.075	0.8225	63529.6
6.075	0.8275	69379.2
6.075	0.8325	43098.4
6.075	0.8375	26234.2
6.075	0.8425	10865.6
6.075	0.8475	2133.82
6.075	0.8525	1778.13
6.075	0.8575	1792.56
6.075	0.8625	2071.5
6.075	0.8675	3890.4
6.075	0.8725	2083.22
6.075	0.8775	1652.26
6.075	0.8825	3700.61
6.075	0.8875	2381.48
6.075	0.8925	1313.09
6.075	0.8975	1121.79
6.075	0.9025	1701.93
6.075	0.9075	1805.92
6.075	0.9125	1858.77
6.075	0.9175	1904.37
6.075	0.9225	1627.61
6.075	0.9275	1028.99
6.075	0.9325	1279.37
6.075	0.9375	861.772
6.075	0.9425	626.789
6.075	0.9475	578.039
6.075	0.9525	380.308
6.075	0.9575	212.623
6.075	0.9625	25.9501
6.125	0.4075	739783
6.125	0.4125	2.1231e+06
6.125	0.4175	2.46025e+06
6.125	0.4225	3.16691e+06
6.125	0.4275	3.1561e+06
6.125	0.4325	3.09521e+06
6.125	0.4375	2.98742e+06
6.125	0.4425	2.99443e+06
6.125	0.4475	2.86892e+06
6.125	0.4525	2.76762e+06
6.125	0.4575	2.72981e+06
6.125	0.4625	2.58766e+06
6.125	0.4675	2.50085e+06
6.125	0.4725	2.6167e+06
6.125	0.4775	2.43658e+06
6.125	0.4825	2.3279e+06
6.125	0.4875	2.25759e+06
6.125	0.4925	2.2361e+06
6.125	0.4975	2.2166e+06
6.125	0.5025	2.30682e+06
6.125	0.5075	2.20358e+06
6.125	0.5125	2.01823e+06
6.125	0.5175	2.06461e+06
6.125	0.5225	1.95304e+06
6.125	0.5275	1.86613e+06
6.125	0.5325	1.77515e+06
6.125	0.5375	1.79554e+06
6.125	0.5425	1.76606e+06
6.125	0.5475	1.72962e+06
6.125	0.5525	1.67648e+06
6.125	0.5575	1.61788e+06
6.125	0.5625	1.52084e+06
6.125	0.5675	1.44651e+06
6.125	0.5725	1.3828e+06
6.125	0.5775	1.33685e+06
6.125	0.5825	1.35292e+06
6.125	0.5875	1.29266e+06
6.125	0.5925	1.27184e+06
6.125	0.5975	1.19872e+06
6.125	0.6025	1.16445e+06
6.125	0.6075	1.12115e+06
6.125	0.6125	1.11962e+06
6.125	0.6175	1.0523e+06
6.125	0.6225	1.01358e+06
6.125	0.6275	1.03844e+06
6.125	0.6325	976901
6.125	0.6375	1.00918e+06
6.125	0.6425	933734
6.125	0.6475	871120
6.125	0.6525	801858
6.125	0.6575	735493
6.125	0.6625	630350
6.125	0.6675	636963
6.125	0.6725	611529
6.125	0.6775	574205
6.125	0.6825	584719
6.125	0.6875	571014
6.125	0.6925	550899
6.125	0.6975	506575
6.125	0.7025	449843
6.125	0.7075	380375
6.125	0.7125	311594
6.125	0.7175	296638
6.125	0.7225	278550
6.125	0.7275	264527
6.125	0.7325	260864
6.125	0.7375	231814
6.125	0.7425	220592
6.125	0.7475	237209
6.125	0.7525	222299
6.125	0.7575	217205
6.125	0.7625	194590
6.125	0.7675	149291
6.125	0.7725	114065
6.125	0.7775	86648.9
6.125	0.7825	92347.5
6.125	0.7875	84305.1
6.125	0.7925	72184.8
6.125	0.7975	56745.5
6.125	0.8025	54579.4
6.125	0.8075	47903.3
6.125	0.8125	56434.3
6.125	0.8175	63189.4
6.125	0.8225	59056
6.125	0.8275	55862.8
6.125	0.8325	66716
6.125	0.8375	61689.1
6.125	0.8425	52610
6.125	0.8475	38466.5
6.125	0.8525	25560.5
6.125	0.8575	21647.9
6.125	0.8625	8684.82
6.125	0.8675	1762.04
6.125	0.8725	2974.34
6.125	0.8775	2848.22
6.125	0.8825	1208.88
6.125	0.8875	2553.04
6.125	0.8925	2884.04
6.125	0.8975	1515.94
6.125	0.9025	1132.84
6.125	0.9075	1101.13
6.125	0.9125	1767.88
6.125	0.9175	1548.75
6.125	0.9225	1950.47
6.125	0.9275	1611.5
6.125	0.9325	1133.11
6.125	0.9375	1017.77
6.125	0.9425	1035.18
6.125	0.9475	687.253
6.125	0.9525	828.593
6.125	0.9575	883.871
6.125	0.9625	913.227
6.125	0.9675	1490.52
6.125	0.9725	1617.98
6.125	0.9775	339.568
6.125	0.9825	137.789
6.175	0.4075	7782.08
6.175	0.4125	1.2992e+06
6.175	0.4175	2.03564e+06
6.175	0.4225	2.42297e+06
6.175	0.4275	3.0811e+06
6.175	0.4325	2.97931e+06
6.175	0.4375	2.95386e+06
6.175	0.4425	2.85726e+06
6.175	0.4475	2.79008e+06
6.175	0.4525	2.63807e+06
6.175	0.4575	2.61793e+06
6.175	0.4625	2.56886e+06
6.175	0.4675	2.48378e+06
6.175	0.4725	2.47469e+06
6.175	0.4775	2.48828e+06
6.175	0.4825	2.29064e+06
6.175	0.4875	2.27479e+06
6.175	0.4925	2.14315e+06
6.175	0.4975	2.12034e+06
6.175	0.5025	2.13859e+06
6.175	0.5075	2.20476e+06
6.175	0.5125	2.00152e+06
6.175	0.5175	1.91906e+06
6.175	0.5225	1.9289e+06
6.175	0.5275	1.79489e+06
6.175	0.5325	1.75194e+06
6.175	0.5375	1.73126e+06
6.175	0.5425	1.74252e+06
6.175	0.5475	1.64509e+06
6.175	0.5525	1.61986e+06
6.175	0.5575	1.58972e+06
6.175	0.5625	1.54224e+06
6.175	0.5675	1.44286e+06
6.175	0.5725	1.36602e+06
6.175	0.5775	1.30623e+06
6.175	0.5825	1.2549e+06
6.175	0.5875	1.2325e+06
6.175	0.5925	1.23421e+06
6.175	0.5975	1.19623e+06
6.175	0.6025	1.1414e+06
6.175	0.6075	1.13739e+06
6.175	0.6125	1.0703e+06
6.175	0.6175	1.06252e+06
6.175	0.6225	1.00707e+06
6.175	0.6275	960858
6.175	0.6325	988718
6.175	0.6375	919225
6.175	0.6425	916027
6.175	0.6475	869496
6.175	0.6525	808686
6.175	0.6575	784795
6.175	0.6625	802901
6.175	0.6675	642214
6.175	0.6725	576811
6.175	0.6775	563119
6.175	0.6825	536543
6.175	0.6875	551661
6.175	0.6925	535696
6.175	0.6975	521473
6.175	0.7025	485690
6.175	0.7075	464001
6.175	0.7125	428343
6.175	0.7175	361919
6.175	0.7225	307385
6.175	0.7275	258994
6.175	0.7325	241400
6.175	0.7375	248023
6.175	0.7425	220506
6.175	0.7475	209437
6.175	0.7525	213637
6.175	0.7575	213530
6.175	0.7625	196561
6.175	0.7675	184203
6.175	0.7725	186391
6.175	0.7775	167732
6.175	0.7825	143815
6.175	0.7875	120374
6.175	0.7925	94414.8
6.175	0.7975	74464.3
6.175	0.8025	52150
6.175	0.8075	49936.7
6.175	0.8125	44340.2
6.175	0.8175	45665.6
6.175	0.8225	60024.5
6.175	0.8275	53672.6
6.175	0.8325	52307.7
6.175	0.8375	56049.9
6.175	0.8425	61622.1
6.175	0.8475	51507.8
6.175	0.8525	41944.7
6.175	0.8575	35599.8
6.175	0.8625	40751
6.175	0.8675	36791.5
6.175	0.8725	27357.5
6.175	0.8775	15495.9
6.175	0.8825	7815.78
6.175	0.8875	1912.65
6.175	0.8925	1519.12
6.175	0.8975	3070.63
6.175	0.9025	1783.57
6.175	0.9075	1043.83
6.175	0.9125	954.44
6.175	0.9175	1427.18
6.175	0.9225	1459.38
6.175	0.9275	1492.5
6.175	0.9325	1579.82
6.175	0.9375	1284.55
6.175	0.9425	834.988
6.175	0.9475	1055.11
6.175	0.9525	795.846
6.175	0.9575	654.18
6.175	0.9625	814.44
6.175	0.9675	721.279
6.175	0.9725	1098.97
6.175	0.9775	2140.53
6.175	0.9825	1113.31
6.175	0.9875	408.049
6.175	0.9925	148.423
6.175	0.9975	200.49
6.225	0.4125	158167
6.225	0.4175	1.49838e+06
6.225	0.4225	1.9264e+06
6.225	0.4275	2.3697e+06
6.225	0.4325	2.9553e+06
6.225	0.4375	2.79503e+06
6.225	0.4425	2.77084e+06
6.225	0.4475	2.75716e+06
6.225	0.4525	2.65396e+06
6.225	0.4575	2.58761e+06
6.225	0.4625	2.57178e+06
6.225	0.4675	2.46598e+06
6.225	0.4725	2.38567e+06
6.225	0.4775	2.39752e+06
6.225	0.4825	2.28373e+06
6.225	0.4875	2.22557e+06
6.225	0.4925	2.19203e+06
6.225	0.4975	2.08472e+06
6.225	0.5025	2.03137e+06
6.225	0.5075	2.06315e+06
6.225	0.5125	2.06784e+06
6.225	0.5175	1.92325e+06
6.225	0.5225	1.84798e+06
6.225	0.5275	1.77365e+06
6.225	0.5325	1.73199e+06
6.225	0.5375	1.63982e+06
6.225	0.5425	1.6535e+06
6.225	0.5475	1.57504e+06
6.225	0.5525	1.53018e+06
6.225	0.5575	1.51442e+06
6.225	0.5625	1.54699e+06
6.225	0.5675	1.48469e+06
6.225	0.5725	1.388e+06
6.225	0.5775	1.29816e+06
6.225	0.5825	1.27796e+06
6.225	0.5875	1.1878e+06
6.225	0.5925	1.19525e+06
6.225	0.5975	1.12293e+06
6.225	0.6025	1.12603e+06
6.225	0.6075	1.10528e+06
6.225	0.6125	1.0692e+06
6.225	0.6175	1.05389e+06
6.225	0.6225	989818
6.225	0.6275	981778
6.225	0.6325	955926
6.225	0.6375	930364
6.225	0.6425	861367
6.225	0.6475	864560
6.225	0.6525	811195
6.225	0.6575	775668
6.225	0.6625	734993
6.225	0.6675	766879
6.225	0.6725	679027
6.225	0.6775	636310
6.225	0.6825	579092
6.225	0.6875	522412
6.225	0.6925	510997
6.225	0.6975	511357
6.225	0.7025	477753
6.225	0.7075	461712
6.225	0.7125	424244
6.225	0.7175	411692
6.225	0.7225	378190
6.225	0.7275	361475
6.225	0.7325	319106
