Q2_center	xbj_center	Content
1.225	0.3025	3.63051e+07
1.225	0.3075	3.6179e+07
1.225	0.3125	3.59358e+07
1.225	0.3175	3.4311e+07
1.225	0.3225	3.35497e+07
1.225	0.3275	3.35683e+07
1.225	0.3325	3.10688e+07
1.225	0.3375	2.92796e+07
1.225	0.3425	2.84741e+07
1.225	0.3475	3.0354e+07
1.225	0.3525	3.057e+07
1.225	0.3575	2.6821e+07
1.225	0.3625	2.29184e+07
1.225	0.3675	2.17639e+07
1.225	0.3725	2.02075e+07
1.225	0.3775	2.03449e+07
1.225	0.3825	1.99818e+07
1.225	0.3875	1.8325e+07
1.225	0.3925	1.69814e+07
1.225	0.3975	1.74158e+07
1.225	0.4025	1.72633e+07
1.225	0.4075	1.6086e+07
1.225	0.4125	1.49831e+07
1.225	0.4175	1.38947e+07
1.225	0.4225	1.24404e+07
1.225	0.4275	1.08084e+07
1.225	0.4325	1.04281e+07
1.225	0.4375	8.69723e+06
1.225	0.4425	8.92742e+06
1.225	0.4475	8.66385e+06
1.225	0.4525	9.16819e+06
1.225	0.4575	9.17654e+06
1.225	0.4625	7.82457e+06
1.225	0.4675	6.28876e+06
1.225	0.4725	5.79534e+06
1.225	0.4775	5.21247e+06
1.225	0.4825	5.34109e+06
1.225	0.4875	5.51321e+06
1.225	0.4925	5.53089e+06
1.225	0.4975	5.83038e+06
1.225	0.5025	5.96669e+06
1.225	0.5075	5.9433e+06
1.225	0.5125	6.03889e+06
1.225	0.5175	6.02844e+06
1.225	0.5225	5.75923e+06
1.225	0.5275	5.58133e+06
1.225	0.5325	6.23084e+06
1.225	0.5375	6.14452e+06
1.225	0.5425	6.42684e+06
1.225	0.5475	6.40493e+06
1.225	0.5525	5.9987e+06
1.225	0.5575	5.34412e+06
1.225	0.5625	5.11009e+06
1.225	0.5675	4.90172e+06
1.225	0.5725	4.32733e+06
1.225	0.5775	4.16779e+06
1.225	0.5825	4.05979e+06
1.225	0.5875	4.20979e+06
1.225	0.5925	4.29434e+06
1.225	0.5975	4.32032e+06
1.225	0.6025	4.82725e+06
1.225	0.6075	4.7856e+06
1.225	0.6125	4.76092e+06
1.225	0.6175	4.60375e+06
1.225	0.6225	4.76079e+06
1.225	0.6275	4.21452e+06
1.225	0.6325	4.0152e+06
1.225	0.6375	3.40849e+06
1.225	0.6425	3.12922e+06
1.225	0.6475	3.00333e+06
1.225	0.6525	2.86606e+06
1.225	0.6575	2.62385e+06
1.225	0.6625	2.50879e+06
1.225	0.6675	2.89628e+06
1.225	0.6725	3.12282e+06
1.225	0.6775	3.04463e+06
1.225	0.6825	3.11116e+06
1.225	0.6875	2.95899e+06
1.225	0.6925	2.64351e+06
1.225	0.6975	2.48994e+06
1.225	0.7025	2.41844e+06
1.225	0.7075	2.45783e+06
1.225	0.7125	2.83669e+06
1.225	0.7175	2.83578e+06
1.225	0.7225	3.06784e+06
1.225	0.7275	3.12643e+06
1.225	0.7325	3.35153e+06
1.225	0.7375	2.91009e+06
1.225	0.7425	3.08681e+06
1.225	0.7475	3.14599e+06
1.225	0.7525	3.22811e+06
1.225	0.7575	3.03828e+06
1.225	0.7625	2.8716e+06
1.225	0.7675	3.08344e+06
1.225	0.7725	3.07863e+06
1.225	0.7775	2.44584e+06
1.225	0.7825	2.24312e+06
1.225	0.7875	2.4456e+06
1.225	0.7925	2.44291e+06
1.225	0.7975	2.67968e+06
1.225	0.8025	2.41499e+06
1.225	0.8075	2.39839e+06
1.225	0.8125	2.30337e+06
1.225	0.8175	2.20587e+06
1.225	0.8225	2.25639e+06
1.225	0.8275	2.85745e+06
1.225	0.8325	2.54235e+06
1.225	0.8375	2.73593e+06
1.225	0.8425	2.76899e+06
1.225	0.8475	2.49212e+06
1.225	0.8525	2.16937e+06
1.225	0.8575	1.95334e+06
1.225	0.8625	1.63351e+06
1.225	0.8675	1.41266e+06
1.225	0.8725	1.22353e+06
1.225	0.8775	1.11553e+06
1.225	0.8825	1.11516e+06
1.225	0.8875	1.17026e+06
1.225	0.8925	1.17066e+06
1.225	0.8975	1.42945e+06
1.225	0.9025	1.56804e+06
1.225	0.9075	1.61293e+06
1.225	0.9125	1.38095e+06
1.225	0.9175	1.23003e+06
1.225	0.9225	1.31215e+06
1.225	0.9275	1.22003e+06
1.225	0.9325	1.15104e+06
1.225	0.9375	994820
1.225	0.9425	1.11789e+06
1.225	0.9475	1.04129e+06
1.225	0.9525	1.13124e+06
1.225	0.9575	980382
1.225	0.9625	972716
1.225	0.9675	1.09783e+06
1.225	0.9725	1.05747e+06
1.225	0.9775	1.16763e+06
1.225	0.9825	1.21468e+06
