Q2_center	xbj_center	Content
3.125	0.3375	4.37842e+06
3.125	0.3425	4.20885e+06
3.125	0.3475	3.94772e+06
3.125	0.3525	3.01528e+06
3.125	0.3575	2.60674e+06
3.125	0.3625	2.60128e+06
3.125	0.3675	2.28618e+06
3.125	0.3725	1.63744e+06
3.125	0.3775	1.02325e+06
3.125	0.3825	892278
3.125	0.3875	931630
3.125	0.3925	713899
3.125	0.3975	354298
3.125	0.4025	78268.4
3.125	0.4075	74366.5
3.125	0.4125	56621.8
3.125	0.4175	49799.7
3.125	0.4225	32177
3.125	0.4275	8401.67
3.125	0.4325	51.6814
3.175	0.2875	48946
3.175	0.2925	3.9426e+06
3.175	0.2975	5.9039e+06
3.175	0.3025	5.52614e+06
3.175	0.3075	5.51594e+06
3.175	0.3125	5.42143e+06
3.175	0.3175	5.43487e+06
3.175	0.3225	5.09884e+06
3.175	0.3275	5.00683e+06
3.175	0.3325	4.92446e+06
3.175	0.3375	4.75117e+06
3.175	0.3425	4.4406e+06
3.175	0.3475	4.10359e+06
3.175	0.3525	3.84083e+06
3.175	0.3575	3.57647e+06
3.175	0.3625	2.9922e+06
3.175	0.3675	2.46146e+06
3.175	0.3725	2.43511e+06
3.175	0.3775	2.30199e+06
3.175	0.3825	1.57482e+06
3.175	0.3875	1.01832e+06
3.175	0.3925	875597
3.175	0.3975	975634
3.175	0.4025	921278
3.175	0.4075	518763
3.175	0.4125	195812
3.175	0.4175	56219.3
3.175	0.4225	51853.7
3.175	0.4275	43675.6
3.175	0.4325	24536.7
3.175	0.4375	38697.7
3.175	0.4425	30722.1
3.175	0.4475	1202.69
3.225	0.2925	118065
3.225	0.2975	4.044e+06
3.225	0.3025	5.46548e+06
3.225	0.3075	5.36335e+06
3.225	0.3125	5.20013e+06
3.225	0.3175	5.21538e+06
3.225	0.3225	5.06404e+06
3.225	0.3275	4.746e+06
3.225	0.3325	4.75998e+06
3.225	0.3375	4.64507e+06
3.225	0.3425	4.42777e+06
3.225	0.3475	4.40724e+06
3.225	0.3525	4.13961e+06
3.225	0.3575	3.79245e+06
3.225	0.3625	3.4181e+06
3.225	0.3675	3.30354e+06
3.225	0.3725	2.89148e+06
3.225	0.3775	2.41288e+06
3.225	0.3825	2.20853e+06
3.225	0.3875	2.06919e+06
3.225	0.3925	1.61452e+06
3.225	0.3975	1.11878e+06
3.225	0.4025	907999
3.225	0.4075	914840
3.225	0.4125	792362
3.225	0.4175	568012
3.225	0.4225	408979
3.225	0.4275	132779
3.225	0.4325	42818.6
3.225	0.4375	27089.6
3.225	0.4425	44812
3.225	0.4475	61840.8
3.225	0.4525	24036.6
3.225	0.4575	19131.4
3.225	0.4625	907.283
3.225	0.4675	13.97
3.275	0.2975	227931
3.275	0.3025	4.03877e+06
3.275	0.3075	5.24955e+06
3.275	0.3125	5.10648e+06
3.275	0.3175	4.92408e+06
3.275	0.3225	4.77506e+06
3.275	0.3275	4.82101e+06
3.275	0.3325	4.54736e+06
3.275	0.3375	4.50444e+06
3.275	0.3425	4.28585e+06
3.275	0.3475	4.2191e+06
3.275	0.3525	4.14622e+06
3.275	0.3575	3.95929e+06
3.275	0.3625	3.80796e+06
3.275	0.3675	3.35359e+06
3.275	0.3725	3.14648e+06
3.275	0.3775	3.2268e+06
3.275	0.3825	2.72074e+06
3.275	0.3875	2.29176e+06
3.275	0.3925	1.98808e+06
3.275	0.3975	1.82794e+06
3.275	0.4025	1.71164e+06
3.275	0.4075	1.34559e+06
3.275	0.4125	963162
3.275	0.4175	812763
3.275	0.4225	624307
3.275	0.4275	713363
3.275	0.4325	515840
3.275	0.4375	337591
3.275	0.4425	110459
3.275	0.4475	26213.6
3.275	0.4525	61831.9
3.275	0.4575	39048.7
3.275	0.4625	30242.9
3.275	0.4675	18247.4
3.275	0.4725	20408.1
3.275	0.4775	8585.72
3.275	0.4825	563.913
3.325	0.3025	334544
3.325	0.3075	4.06363e+06
3.325	0.3125	4.78422e+06
3.325	0.3175	4.7512e+06
3.325	0.3225	4.62762e+06
3.325	0.3275	4.47619e+06
3.325	0.3325	4.41641e+06
3.325	0.3375	4.35221e+06
3.325	0.3425	4.23e+06
3.325	0.3475	4.04553e+06
3.325	0.3525	4.03422e+06
3.325	0.3575	4.00451e+06
3.325	0.3625	3.77988e+06
3.325	0.3675	3.57444e+06
3.325	0.3725	3.55058e+06
3.325	0.3775	3.13529e+06
3.325	0.3825	2.99395e+06
3.325	0.3875	2.91151e+06
3.325	0.3925	2.75509e+06
3.325	0.3975	2.13214e+06
3.325	0.4025	1.71153e+06
3.325	0.4075	1.69421e+06
3.325	0.4125	1.66707e+06
3.325	0.4175	1.39603e+06
3.325	0.4225	1.01854e+06
3.325	0.4275	633656
3.325	0.4325	644003
3.325	0.4375	631130
3.325	0.4425	664550
3.325	0.4475	563950
3.325	0.4525	346258
3.325	0.4575	122702
3.325	0.4625	50057.4
3.325	0.4675	28931.4
3.325	0.4725	22031.9
3.325	0.4775	28754.8
3.325	0.4825	30239.7
3.325	0.4875	25879.7
3.325	0.4925	16092.4
3.325	0.4975	6356.71
3.325	0.5025	3.83419
3.375	0.3075	491117
3.375	0.3125	4.0023e+06
3.375	0.3175	4.5033e+06
3.375	0.3225	4.40048e+06
3.375	0.3275	4.25755e+06
3.375	0.3325	4.1883e+06
3.375	0.3375	4.08922e+06
3.375	0.3425	3.99776e+06
3.375	0.3475	3.98678e+06
3.375	0.3525	3.79876e+06
3.375	0.3575	3.8126e+06
3.375	0.3625	3.78115e+06
3.375	0.3675	3.5439e+06
3.375	0.3725	3.44756e+06
3.375	0.3775	3.45114e+06
3.375	0.3825	3.25624e+06
3.375	0.3875	3.07122e+06
3.375	0.3925	2.72901e+06
3.375	0.3975	2.70759e+06
3.375	0.4025	2.46591e+06
3.375	0.4075	1.98099e+06
3.375	0.4125	1.71951e+06
3.375	0.4175	1.59788e+06
3.375	0.4225	1.46945e+06
3.375	0.4275	1.34366e+06
3.375	0.4325	1.05948e+06
3.375	0.4375	747604
3.375	0.4425	617493
3.375	0.4475	601148
3.375	0.4525	660125
